"mean";"sd";"2.5%";"25%";"50%";"75%";"97.5%";"Rhat";"n.eff"
"dRR_Oir[6,21]";7.9321761;2.50794608695393;3.89294998747329;6.11874998467741;7.632;9.408;13.68;1.00095059992299;20000
"dRR_Oir[6,22]";6.1943239;2.05638536172737;2.894;4.71;5.945;7.422;10.8602498878442;1.00095337010229;20000
"dRR_Oir[7,10]";6.1983048;2.06605755168807;2.912;4.717;5.933;7.39;10.9902498891701;1.00107723883057;12000
"dRR_Oir[7,11]";11.8785982;3.1023811608505;6.72794999275274;9.681;11.56;13.72;18.92;1.00130135657238;4300
"dRR_Oir[7,12]";0.3954279955;0.313006212224584;0.0618587495071941;0.1815;0.3114;0.512324998170226;1.22209984076856;1.001032765278;18000
"dRR_Oir[7,13]";4.479062955;1.759051145272;1.82397499331584;3.205;4.214;5.44924998279685;8.64607498731639;1.00119145180767;6200
"dRR_Oir[7,14]";1.6573199765;0.915451184840609;0.455789995719335;0.993624991507511;1.466;2.103;4.00002499695362;1.00094960803206;20000
"dRR_Oir[7,15]";8.21333715;2.5950865289012;4.0549499879739;6.344;7.892;9.747;14.1302499137875;1.00104174200298;16000
"dRR_Oir[7,16]";3.17527045;1.50256176654835;1.0489749883745;2.084;2.909;3.96424997635313;6.84707498398482;1.00099631854108;20000
"dRR_Oir[7,17]";4.4440748;1.85996341137603;1.717;3.103;4.144;5.463;8.88402499862825;1.00094903687527;20000
"dRR_Oir[7,18]";10.2796373;2.7729839743415;5.70892498078027;8.293;9.99449998749312;11.94;16.51;1.00105869932467;14000
"dRR_Oir[7,19]";4.146653795;1.67410619594319;1.637;2.923;3.877;5.09524998160171;8.09602499849474;1.00094870445174;20000
"dRR_Oir[7,20]";4.827153015;1.82377617856726;2.028;3.507;4.582;5.859;9.06512496640078;1.00101373759105;20000
"dRR_Oir[7,21]";5.521657195;2.1582619701477;2.23597499454781;3.958;5.221;6.71724998604409;10.54;1.00100429525066;20000
"dRR_Oir[7,22]";4.33041987;1.71817868529496;1.748;3.098;4.063;5.308;8.41807498697294;1.00096511585144;20000
"dRR_Oir[8,10]";22.272;4.38451365695221;14.72;19.2;21.95;24.93;31.9802499618981;1.00097602850423;20000
"dRR_Oir[8,11]";52.416816;7.51644522560934;39.0397499687767;47.19;51.9;57.2;68.57;1.00110657556021;9500
"dRR_Oir[8,12]";0.7992515365;0.547802481615826;0.151997499197843;0.4109;0.6636;1.039;2.20104997786421;1.00094984894349;20000
"dRR_Oir[8,14]";6.68225315;2.16581323031616;3.24097499623882;5.139;6.407;7.932;11.62;1.0013398617916;3800
"dRR_Oir[8,15]";47.9234145;7.96714518358418;34.29;42.3;47.25;52.71;65.69;1.00102867679606;19000
"dRR_Oir[8,16]";22.08618965;5.24089250839941;13.61;18.37;21.5049994187398;25.14;34.0502499642139;1.00105540030156;14000
"dRR_Oir[8,17]";38.817783;7.78251556646937;26.28;33.42;37.86;43.13;56.7504999141168;1.00188352588157;1600
"dRR_Oir[8,18]";40.251147;6.18558953457837;29.32;35.9;39.82;44.1724997877799;53.3802499771712;1.00127049332345;4700
"dRR_Oir[8,19]";27.4037715;5.27008894542231;18.41;23.68;26.96;30.59;38.94;1.00098197523326;20000
