"mean";"sd";"2.5%";"25%";"50%";"75%";"97.5%";"Rhat";"n.eff"
"pi_Eu[26,2]";0.582915017333333;0.112860982567485;0.4016;0.503;0.5671;0.6485;0.8471;1.00348484003613;800
"pi_Eu[27,1]";0.766832646666667;0.0852972856529113;0.5815;0.7116;0.7735;0.8296;0.9114;1.0025795308601;1300
"pi_Eu[27,2]";0.517341606666667;0.0909386260075147;0.335;0.4596;0.5166;0.577;0.7022;1.0093510479202;240
"pi_Eu[28,1]";0.889230410666667;0.0643168893652473;0.7371;0.8516;0.9;0.9377;0.9813;1.00125065539109;7400
"pi_Eu[28,2]";0.640908173333333;0.114119419850829;0.4218;0.5636;0.6388;0.7125;0.8788;1.00496459340688;500
"pi_Eu[29,1]";0.743660473333333;0.101703607795531;0.524897499767784;0.6789;0.7521;0.8189;0.9156024998669;1.00219152112022;1700
"pi_Eu[29,2]";0.608562973333333;0.111107653787827;0.3993;0.534674998246489;0.6048;0.6758;0.845102499855797;1.00855237708448;270
"pi_Eu[30,1]";0.693396898666667;0.1084606739002;0.468;0.6216;0.699649998213392;0.7721;0.8856;1.00180193958395;2400
"pi_Eu[30,2]";0.547530721333333;0.104740221953751;0.344494998584365;0.4748;0.5484;0.614;0.758;1.00979344221903;230
"pi_Eu[31,1]";0.550592198666667;0.121708894083127;0.32389749962365;0.462974997974907;0.5478;0.6362;0.7907;1.00112307039301;14000
"pi_Eu[31,2]";0.443884446666667;0.0927165560927001;0.2777;0.3821;0.4372;0.4982;0.6502;1.0074369341182;310
"pi_Eu[32,1]";0.863526746666667;0.0755347913437589;0.6874;0.8182;0.8743;0.9208;0.9761;1.00157836789;3300
"pi_Eu[32,2]";0.508063084;0.0949906399769545;0.3429;0.4431;0.5;0.5628;0.724602499831818;1.00615659486952;390
"pi_Eu[33,1]";0.659222797333333;0.100387527662011;0.456;0.5903;0.6621;0.7314;0.844;1.00194257640046;2100
"pi_Eu[33,2]";0.454235842666667;0.109199562007185;0.269697499547999;0.3829;0.4428;0.5099;0.7173;1.00298733972337;1000
"p_Eu00_tot[1]";0.17304397856;0.135063910958774;0.03355;0.08019;0.1313;0.220324995745566;0.556402499780983;1.00103621017208;35000
"p_Eu00_tot[2]";0.29145054748;0.141562451292921;0.072;0.1831;0.2743;0.382;0.6068;1.0023879672664;1400
"p_Eu01_tot[1]";0.116623062626667;0.0708018020497119;0.03189;0.0676574998614276;0.09961;0.1463;0.3005;1.00103082357624;38000
"p_Eu01_tot[2]";0.09287623886;0.0758064545810808;0.00829992498678149;0.03774;0.0725049998275981;0.1267;0.287502499576183;1.00132235579432;5800
"pi_B[1,1]";0.118748207733333;0.0395205520230872;0.0551897499779146;0.09035;0.114;0.1423;0.209002499417049;1.00101271013009;58000
"pi_B[1,2]";0.0457966421866667;0.0232499716462873;0.01128;0.02874;0.0424;0.05912;0.09973;1.00151873925255;3700
"pi_B[2,1]";0.216732479066667;0.0436286759672479;0.1393;0.1857;0.2141;0.2448;0.3087;1.00098137177349;75000
"pi_B[2,2]";0.0487739237333333;0.0252802641559494;0.01193;0.03032;0.04517;0.06272249985054;0.1086;1.00130836972933;6100
"pi_B[3,1]";0.0832010064;0.0216698498737856;0.04642;0.0677674998616525;0.08131;0.09648;0.1309;1.00097987147886;75000
"pi_B[3,2]";0.0595559562;0.0283402002817489;0.01795;0.03938;0.05536;0.07435;0.127802499046852;1.00164762003743;3000
"pi_B[4,1]";0.0720551682666667;0.0220407431970392;0.03554;0.05616;0.06991;0.08543;0.1211;1.00110622313412;16000
"pi_B[4,2]";0.08110111032;0.0348849222476296;0.0303797499598745;0.0566;0.0750449998334333;0.09908;0.1656;1.00294163330569;1000
"pi_B[5,1]";0.0339722282933333;0.0169994311685653;0.00949897499871689;0.0216;0.03114;0.04321;0.0746804999347329;1.0010081616919;67000
"pi_B[5,2]";0.0502318311893333;0.0267115592722303;0.0120897498991386;0.03095;0.04616;0.0645724998548219;0.1139;1.00113260422464;13000
"pi_B[7,1]";0.0582576178133333;0.024602071748398;0.02106;0.04044;0.05458;0.0721;0.1163;1.00113297653485;13000
"pi_B[7,2]";0.0338849193777333;0.0194623088365152;0.0061509749980184;0.01909;0.03054;0.04531;0.0789302499845603;1.00110238798598;16000
"pi_B[8,1]";0.0673424328;0.0195910668645388;0.0347;0.0534;0.06533;0.07932;0.1111;1.00106745218805;23000
"pi_B[8,2]";0.0420162855026667;0.0239930846956029;0.00778492498590683;0.02398;0.03826;0.0559424998324272;0.09756;1.00125083432913;7400
"pi_B[9,1]";0.04771863224;0.0166180839318769;0.02091;0.03567;0.04582;0.0577024998375381;0.085490249985745;1.00098629623827;75000
"pi_B[9,2]";0.0550208703466667;0.0251328569066735;0.01676;0.037;0.05162;0.06921;0.1137;1.00175992090362;2600
"pi_B[11,1]";0.0638415223866667;0.030583958432635;0.0197797499383642;0.04168;0.0585;0.08046;0.1373;1.00109144948049;18000
"pi_B[11,2]";0.06344702912;0.0357054087550128;0.0152797499202045;0.03896;0.0571;0.0796;0.1526;1.00122578114253;8100
"pi_B[12,1]";0.1484087624;0.0486091619578795;0.07169;0.1134;0.142;0.1767;0.261;1.00110367957755;16000
