"mean";"sd";"2.5%";"25%";"50%";"75%";"97.5%";"Rhat";"n.eff"
"epsilon_Eu[9]";0.5191635312372;0.477784733760096;-0.4128025;0.1995;0.5162;0.834925;1.467;1.00125276115041;7300
"epsilon_Eu[10]";-0.659142593185067;0.392931778178988;-1.452;-0.9198;-0.6519;-0.391075;0.0887019999999995;1.00374517543612;730
"epsilon_Eu[11]";-0.19115732716044;0.432308157096587;-1.052;-0.4792;-0.1882;0.1006;0.6488;1.00149594656091;3900
"epsilon_Eu[12]";-0.650016638725467;0.498145711827523;-1.654025;-0.979925;-0.63805;-0.3103;0.3009;1.00155645048049;3500
"epsilon_Eu[13]";-1.111060487562;0.43096743220586;-2.009;-1.392;-1.091;-0.8125;-0.321197500000001;1.00115762244307;11000
"epsilon_Eu[14]";1.03558248574547;0.483467927697823;0.1174975;0.7058;1.025;1.352;2.021;1.00116493733247;11000
"epsilon_Eu[15]";0.706711472798;0.594426124799506;-0.4622025;0.312075;0.7041;1.104;1.88302499999999;1.00100670812991;71000
"epsilon_Eu[16]";-2.076107228;0.558905371645996;-3.238;-2.438;-2.054;-1.689;-1.04997500000001;1.00285893715721;1100
"epsilon_Eu[17]";0.912596410778267;0.440824981174049;0.0771512500000001;0.61;0.9005;1.201;1.813;1.00117482334376;10000
"epsilon_Eu[18]";0.918113085212533;0.385750464745055;0.209095;0.6503;0.9009;1.165;1.721;1.00136018051039;5200
"epsilon_Eu[19]";-0.951814943240533;0.603929635652199;-2.181;-1.347;-0.9365;-0.540975;0.1989;1.00386474975331;700
"epsilon_Eu[20]";-0.7443024042076;0.624744761374565;-2.012;-1.153;-0.73445;-0.3197;0.445302499999999;1.00277967499608;1100
"epsilon_Eu[21]";-0.9240189527972;0.443102964775107;-1.843;-1.212;-0.9034;-0.619375;-0.102895000000001;1.0019163726179;2100
"epsilon_Eu[22]";0.131445873846;0.349216814487725;-0.5491025;-0.1024;0.1296;0.3643;0.8259;1.001078227658;20000
"Ntot[1]";3513.42277333333;1524.25879081633;1510;2426;3165;4334.24997837162;7477;1.04313753792288;61
"Ntot[2]";3730.76206666667;1573.39576973004;1532;2533;3414;4656.24997986722;7510;1.04624665965555;55
"Ntot[3]";3555.17642666667;1882.33320501912;1387;2253;3023.49995865718;4427;7615.00000000002;1.04345436885042;72
"Ntot[4]";3714.75149333333;1091.58919340748;1983;2944;3629;4282.24997810901;6468;1.30821480425373;11
"Ntot[5]";1997.80813333333;190.753554373426;1670;1866;1981;2111;2421;1.00400588453905;660
"Ntot[6]";2266.41653333333;1402.07636603068;626;1263;1870;2915;6173;1.13564973058007;20
"Ntot[11]";2438.68608;1506.18488519825;624;1377;2052;3144;6121.02499800911;1.04913488296442;59
"Ntot[12]";1781.48517333333;171.555038890113;1480;1661;1770;1889;2153;1.00157047545803;3400
"Ntot[13]";2468.68793333333;206.96914176773;2109;2323;2453;2598;2920.02499582713;1.00108728163501;18000
"Ntot[14]";2867.73704;2588.17986725531;290;1109;2128;3732;10460;1.00926504891182;280
"Ntot[15]";1790.41637333333;472.821605340591;1055;1450;1730;2057;2894;1.0096362908389;240
"Ntot[16]";6296.70734666667;298.806760856853;5753;6088;6282;6495;6916;1.00463589963553;550
"Ntot[17]";1696.88745333333;129.294063898208;1470;1607;1688;1778;1973;1.00109375635126;17000
"Ntot[18]";688.68456;192.033556102647;396;552;660;794;1141;1.00241794461191;1400
"Ntot[19]";1806.37805333333;297.314794670854;1314;1596;1775;1986;2468;1.00208146989439;1800
"Ntot[21]";2203.03929333333;1651.37154657651;341;1027;1764;2911;6845.04999287937;1.00768763513951;690
"Ntot[22]";3003.23589333333;286.136757205804;2504;2801;2984;3182;3627;1.00185876515707;2300
"Ntot[23]";7616.84066666667;280.045429252925;7102;7423.00000000001;7605.99999999999;7798;8193.00000000001;1.00388002615167;690
"Ntot[24]";5273.71689333333;306.161927415803;4718;5058;5260;5469;5919;1.00214584588431;1700
"Ntot[25]";2750.92494666667;230.546598449824;2340;2589;2737;2897;3244;1.00209377330072;1800
"Ntot[26]";5477.78462666667;358.17140989259;4843;5230;5453;5698;6247;1.00402013568369;780
"Ntot[27]";6721.83746666667;371.133754523126;6035;6463;6708;6963;7496;1.0018567800211;2300
"Ntot[28]";1184.40254666667;160.755946211966;917;1070;1168;1281;1545;1.00102812842315;40000
"Ntot[29]";2877.76802666667;300.773605554959;2364;2664;2848;3065;3537;1.00618906531498;390
"Ntot[30]";6487.63226666667;363.396710993816;5806;6237;6476;6724;7232.00000000001;1.00141684620289;4600
"Ntot[31]";6475.75132;365.013427071229;5799;6220;6463;6717.99999999999;7224;1.00229546701891;1500
"Ntot[32]";1891.28429333333;265.162338938835;1460;1704;1863;2045;2488;1.00556719739105;500
"Ntot[33]";2699.04022666667;413.2517675971;2021;2409;2653;2937;3639;1.00421516816563;620
"Ntot[34]";7548.88797333333;570.010598156841;6520;7152.00000000001;7512;7914.99999999999;8755;1.00329557951532;870
"Ntot[35]";7763.44093333333;346.485643620548;7128;7524.00000000001;7750;7986;8497;1.00138652304325;4900
"shape_lambda";2.468086916;0.695916145260351;1.34;1.969;2.388;2.886;4.057;1.00155831029235;3500
"rate_lambda";0.000669371154666667;0.000201111089799525;0.000337897499639246;0.0005248;0.0006483;0.0007913;0.001124;1.00224441510476;1600
