"mean";"sd";"2.5%";"25%";"50%";"75%";"97.5%";"Rhat";"n.eff"
"d_Sc_pred[6,8]";12.7305337;3.96349633903272;6.38894999236812;9.926;12.28;14.97;21.88;1.00119702832104;6000
"d_Sc_pred[6,9]";2.036203105;0.822611786205619;0.855694999430203;1.44674993518465;1.895;2.471;4.00302499695591;1.00117954574035;6500
"d_Sc_pred[6,10]";9.1858001;2.70227674861797;4.88394999001574;7.285;8.837;10.71;15.43;1.00114101398195;7800
"d_Sc_pred[6,11]";10.27983515;3.7317544503944;4.80992497718658;7.64;9.70249998711672;12.21;19.2902499368411;1.00138196853964;3500
"d_Sc_pred[6,12]";7.0930542;2.28061894677769;3.58397499659885;5.477;6.76949998153482;8.345;12.41;1.00096191071682;20000
"d_Sc_pred[6,13]";10.1520732;3.23856560182122;5.18997499765144;7.85;9.699;11.92;17.79;1.00108870337754;11000
"d_Sc_pred[6,14]";7.54398605;2.30923263083704;3.98692497247508;5.903;7.238;8.82624998937868;12.9102499056445;1.00121701979555;5600
"d_Sc_pred[6,15]";14.4821612;4.46844630638371;7.43697499836109;11.31;13.92;17;24.67;1.00129345779308;4400
"d_Sc_pred[6,16]";22.1799708;6.21330364678548;11.85;17.78;21.58;25.87;36.2702499664039;1.0012391694778;5200
"d_Sc_pred[6,17]";13.09212425;3.77322801461752;7.02184993748263;10.44;12.64;15.25;21.83;1.00112316802912;8600
"d_Sc_pred[6,18]";10.18227375;2.96272945840539;5.51;8.089;9.811;11.84;17.0602499285885;1.0010788671493;12000
"d_Sc_pred[6,19]";27.39457265;6.97344260524961;15.9197499234137;22.49;26.62;31.47;43.0502499716942;1.00227802454163;2200
"d_Sc_pred[6,20]";19.7963048;6.14399348839142;10.07;15.4374993925814;19.02;23.27;34.18024996435;1.00097306996633;20000
"d_Sc_pred[6,21]";13.73250255;3.82025175400348;7.51589997404626;11.05;13.31;15.94;22.4002499456075;1.00120378569341;5900
"d_Sc_pred[6,22]";12.3816385;3.61111684659493;6.63689997060759;9.81974999045259;11.92;14.49;20.6;1.00149437143529;2800
"d_Sc_pred[6,23]";20.77759825;6.19957658805345;11.14;16.34;19.97;24.27;35.1904998615181;1.0014184598108;3200
"d_Sc_pred[6,24]";7.8854505;2.36622323130527;4.21589995371872;6.21074998490439;7.565;9.216;13.42;1.00094880055483;20000
"d_Sc_pred[7,1]";3.016501655;1.24041830800811;1.23397499011831;2.132;2.806;3.66;6.03702499798142;1.00109069752518;11000
"d_Sc_pred[7,2]";4.46590855;1.78297305505486;1.89694997428368;3.193;4.164;5.392;8.77304999444401;1.000956315597;20000
"d_Sc_pred[7,3]";2.167265705;0.87425595233482;0.901092498782471;1.552;2.01849993807283;2.623;4.299;1.00096037987778;20000
"d_Sc_pred[7,4]";3.62724487;1.24734452180802;1.735;2.739;3.44049996366807;4.32224997831158;6.52904999253481;1.00094845157938;20000
"d_Sc_pred[7,5]";2.163568385;0.840413647771715;0.947497499871363;1.573;2.024;2.603;4.196;1.00107569407242;12000
"d_Sc_pred[7,6]";2.02715614;0.827110483405263;0.845897499855911;1.438;1.887;2.458;4.04602499698825;1.00105344754564;14000
"d_Sc_pred[7,7]";3.29886203;1.43473973347413;1.301;2.283;3.03449995880705;4.035;6.83302499821654;1.00095808087642;20000
"d_Sc_pred[7,8]";6.4969556;2.17949538006719;3.11097499608162;4.936;6.197;7.73;11.61;1.00097889723282;20000
"d_Sc_pred[7,9]";1.20385286;0.504517253743404;0.489097499750784;0.843149995552041;1.118;1.461;2.44304998005577;1.00129387566209;4300
"d_Sc_pred[7,10]";6.8886302;2.17857473811261;3.46997499648709;5.331;6.623;8.13724998847938;11.9;1.00100899756175;20000
"d_Sc_pred[7,11]";5.68854845;2.17428245908005;2.544;4.162;5.338;6.796;10.93;1.0011858068614;6300
"d_Sc_pred[7,12]";9.0300643;2.86178275597443;4.47597499727674;6.981;8.666;10.7;15.61;1.00144308260598;3000
"d_Sc_pred[7,13]";8.3238235;2.78802716174367;4.01097499696098;6.36574998527198;7.92649998423011;9.85124999048376;14.97;1.00143861306775;3100
"d_Sc_pred[7,14]";5.6939926;1.8547479121261;2.7969499825624;4.378;5.442;6.757;9.938;1.00172335482536;1900
"d_Sc_pred[7,15]";10.14054135;3.36420436417593;4.8699749974971;7.73674998788199;9.693;12.07;17.91;1.0012627365641;4800
"d_Sc_pred[7,16]";10.9648276;3.44211836754942;5.31292497934721;8.47974998894381;10.61;12.99;18.76;1.00128294616346;4500
"d_Sc_pred[7,17]";7.06521175;2.20438035022279;3.54597499656239;5.511;6.797;8.32124998873411;12.14;1.00126237354473;4800
"d_Sc_pred[7,18]";6.76651755;2.11605626340546;3.441;5.268;6.49849998076479;7.986;11.63;1.0015283846804;2600
"d_Sc_pred[7,19]";11.610192;3.29263887360482;6.254;9.264;11.26;13.52;19.12;1.00112939580024;8300
"d_Sc_pred[7,20]";13.13357945;4.40160674701699;6.33392498267734;10.01;12.56;15.63;23.4;1.00106382378988;13000
"d_Sc_pred[7,21]";8.6931311;2.62330845301782;4.59097499734497;6.813;8.359;10.18;14.7604996700097;1.00150349613851;2700
"d_Sc_pred[7,22]";6.2159605;2.02456711166591;3.111;4.776;5.926;7.35224998724938;10.93;1.00102231331135;20000
"d_Sc_pred[7,23]";18.91229165;5.89646486747669;9.5579749987248;14.71;18.22;22.22;32.5807496635326;1.00116868170021;6800
"d_Sc_pred[7,24]";8.08332865;2.49467438303139;4.06897499700431;6.319;7.781;9.52924999016222;13.8802499122354;1.0010734579156;12000
"d_Sc_pred[8,1]";2.505327025;1.05116718489481;0.996787496942334;1.763;2.332;3.04;5.05207497829678;1.00096722068473;20000
"d_Sc_pred[8,2]";5.10193483;1.99438342799793;2.20397499446863;3.675;4.78349997386851;6.162;9.92419992144433;1.00116146542235;7000
"d_Sc_pred[8,3]";2.17792147;0.868878486745572;0.912984995192334;1.559;2.039;2.648;4.25802499713818;1.00098891678981;20000
"d_Sc_pred[8,4]";3.06530055;1.06686868328678;1.418;2.304;2.91249995708154;3.668;5.56002499780826;1.00106169240693;13000
"d_Sc_pred[8,5]";2.107309445;0.819811919787998;0.908059965602646;1.523;1.98;2.536;4.054;1.00095043674221;20000
"d_Sc_pred[8,6]";2.16787478;0.883086876929197;0.902092498783821;1.536;2.019;2.634;4.29;1.00100573490021;20000
"d_Sc_pred[8,7]";2.90306774;1.27992932226463;1.122;2;2.661;3.542;6.045;1.00102188637758;20000
"d_Sc_pred[8,8]";5.22126825;1.81854969344841;2.453;3.928;4.94;6.23524998496532;9.57104999490718;1.00129136322252;4400
"d_Sc_pred[8,9]";1.13910895;0.479740733178298;0.456587493322222;0.799;1.055;1.387;2.29502499469106;1.00137385935676;3500
"d_Sc_pred[8,10]";6.5358954;2.04570941749064;3.33797499634814;5.07574998152861;6.268;7.725;11.24;1.00116385206871;7000
"d_Sc_pred[8,11]";6.36524225;2.40338245346549;2.837;4.684;5.977;7.62224998770102;12.16;1.00134911960654;3700
"d_Sc_pred[8,12]";9.165928;2.88742225794579;4.58;7.091;8.8;10.83;15.7602499227004;1.00109746988044;10000
"d_Sc_pred[8,13]";10.4830292;3.42537188364627;5.113;8.062;10.03;12.38;18.4502499339666;1.00147907061177;3200
"d_Sc_pred[8,14]";4.6242792;1.5060179528648;2.29197499468106;3.567;4.418;5.466;8.14;1.0009662993227;20000
"d_Sc_pred[8,15]";9.10666205;3.02922919530954;4.41797499724099;6.965;8.69149998561813;10.79;16.1802499247061;1.00132520947184;4000
"d_Sc_pred[8,16]";12.6887189;3.94254344747456;6.23589996871674;9.885;12.29;15.02;21.600499774443;1.00173281483341;1900
"d_Sc_pred[8,17]";6.89638325;2.13068121482107;3.51394998612172;5.372;6.632;8.13224998847229;11.8;1.00107446442119;12000
"d_Sc_pred[8,18]";8.29205345;2.5222918674702;4.29597499716262;6.495;7.98;9.755;14.0902499135429;1.00156003118531;2500
"d_Sc_pred[8,19]";14.09167795;3.91226965818152;7.6359749984038;11.31;13.69;16.38;23.000249947026;1.00116289625424;7000
"d_Sc_pred[8,20]";10.4515688;3.50948088958642;5.05797499759014;7.935;9.969;12.41;18.600249934499;1.00098570461172;20000
"d_Sc_pred[8,21]";10.37819655;3.09214672496092;5.45294999105781;8.173;10.03;12.18;17.48;1.00113472746156;8100
"d_Sc_pred[8,22]";8.1515682;2.57199839259968;4.09689995237358;6.31674998515772;7.81549998400614;9.625;14.06;1.00112252306711;8600
"d_Sc_pred[8,23]";18.5851448;5.7750438685708;9.4879749987154;14.42;17.82;21.93;32.0602499619931;1.00136893733425;3600
"d_Sc_pred[8,24]";8.745145;2.67165054634903;4.419;6.848;8.438;10.33;14.790249917633;1.00123513136318;5200
"d_Sc_pred[9,1]";4.736484955;1.84315200874359;2.036974994015;3.416;4.439;5.744;9.166;1.00108592273813;11000
"d_Sc_pred[9,2]";9.25847715;3.41009916874787;4.12997499704856;6.794;8.78;11.13;17.4;1.00095009968529;20000
"d_Sc_pred[9,3]";2.72371745;1.05280698740564;1.179;1.97;2.556;3.289;5.2440249976762;1.00094954232581;20000
"d_Sc_pred[9,4]";5.95655705;1.87330237440051;3.03897499598877;4.627;5.702;7.00624998661973;10.31;1.00116157983429;7000
"d_Sc_pred[9,5]";2.41487151;0.921861841955237;1.07397498864527;1.76374994683616;2.263;2.90324996771231;4.591;1.00108762486788;11000
"d_Sc_pred[9,6]";3.974442225;1.62016122840841;1.625;2.802;3.719;4.854;7.83409997511685;1.00112324088529;8600
"d_Sc_pred[9,7]";4.940231285;2.0980142112863;1.99697499389508;3.45;4.572;6.007;10.0902498792908;1.00102012278694;20000
"d_Sc_pred[9,8]";9.95908305;3.14397781321325;4.96594999018064;7.697;9.55349998691579;11.78;17.1402499289217;1.00135201417504;3700
"d_Sc_pred[9,9]";2.36544837;1.03392689333114;0.914987496668884;1.621;2.176;2.906;4.84309995975757;1.0013715228802;3600
"d_Sc_pred[9,10]";12.53584955;3.54817764887078;6.679;10.04;12.1649989724619;14.63;20.4702499404808;1.00186890009527;1600
"d_Sc_pred[9,11]";7.43673;2.7187516853211;3.43894998581894;5.507;7.00949998216706;8.841;13.89;1.0013609020339;3600
"d_Sc_pred[9,12]";11.2351767;3.32881023232855;5.88489996685008;8.84674998940249;10.82;13.21;18.8502499353674;1.00095163492981;20000
"d_Sc_pred[9,13]";6.41545795;2.07327767019921;3.232;4.94274998103155;6.132;7.56824998761327;11.24;1.00124833677985;5000
"d_Sc_pred[9,14]";7.2844134;2.22614953686595;3.755;5.679;7.017;8.553;12.4002499017658;1.00159875157606;2300
"d_Sc_pred[9,15]";12.42037175;3.90372257051488;6.31397499806956;9.606;11.95;14.65;21.5002499433313;1.00099446919365;20000
"d_Sc_pred[9,16]";15.8214561;4.55162669675932;8.207;12.56;15.39;18.59;26.01;1.00258846785218;980
"d_Sc_pred[9,17]";9.1067516;2.64207485989245;4.81692497721974;7.243;8.805;10.65;15.1402499195363;1.00152797457469;2600
"d_Sc_pred[9,18]";9.1947849;2.67823501275955;4.89594999004021;7.291;8.884;10.73;15.3702499207398;1.00150378126394;2700
"d_Sc_pred[9,19]";15.36460995;4.01743271535344;8.739;12.55;14.93;17.7;24.4102499500851;1.00183567590652;1700
"d_Sc_pred[9,20]";13.27817725;4.24326895118634;6.71297499818431;10.23;12.72;15.72;23.1202499473009;1.00095372175244;20000
"d_Sc_pred[9,21]";14.82223795;4.04769188064109;8.085;11.94;14.43;17.23;23.94;1.0011102615801;9300
"d_Sc_pred[9,22]";10.2785411;3.04507452236446;5.41897499775069;8.131;9.89149998736289;12.02;17.28;1.00097585571058;20000
"d_Sc_pred[9,23]";19.3421862;5.74520137737337;10.2;15.3;18.6349993292192;22.59;32.74;1.00131403134709;4100
"d_Sc_pred[9,24]";7.75997605;2.30892295783936;4.097;6.121;7.466;9.07124998966553;13.07;1.00167082906488;2100
"d_Sc_pred[10,1]";3.35857499;1.35560843529243;1.395;2.405;3.123;4.042;6.631;1.00097734520544;20000
"d_Sc_pred[10,2]";6.70074265;2.5491355124069;2.973;4.888;6.284;8.057249988365;12.83;1.00116377429016;7000
"d_Sc_pred[10,3]";3.07899701;1.17361845740353;1.385;2.24574995824828;2.88449995666493;3.695;5.89202499793175;1.00095703470049;20000
"d_Sc_pred[10,4]";7.6971227;2.4496376978213;3.79094998713613;5.962;7.411;9.105;13.31;1.00153966754136;2500
"d_Sc_pred[10,5]";5.33458965;1.93031021787684;2.3969499796509;3.953;5.047;6.409;9.87504999506395;1.0010017747928;20000
"d_Sc_pred[10,6]";2.391828735;0.95562573615416;1.012;1.704;2.228;2.90624996774564;4.71102499741333;1.00095375088164;20000
"d_Sc_pred[10,7]";5.295330085;2.34157199940335;2.01397499394663;3.631;4.859;6.47724998552701;11.0202498894716;1.00096162515989;20000
"d_Sc_pred[10,8]";10.02955285;3.31090840754181;4.75992497694684;7.66;9.633;11.95;17.56;1.00192362671406;1500
"d_Sc_pred[10,9]";1.42364848;0.592923527500944;0.586294999168328;0.99757499906019;1.322;1.728;2.87702499576478;1.00129759756825;4300
"d_Sc_pred[10,10]";8.49161;2.55779826927366;4.40079982255517;6.66174998592642;8.2;9.98;14.25;1.00121142149492;5700
"d_Sc_pred[10,11]";5.84093345;2.18943747787978;2.62397499535421;4.31774997828563;5.507;6.981;11.0802498900698;1.00128547439694;4500
"d_Sc_pred[10,12]";8.3200414;2.58608058718715;4.23597499712243;6.486;7.98349998434271;9.8022499904362;14.31;1.00099579874496;20000
"d_Sc_pred[10,13]";8.80573675;2.84903430113993;4.39592497503712;6.771;8.43;10.41;15.4;1.00137315736965;3500
"d_Sc_pred[10,14]";5.83737205;1.86867578064988;2.93797499585084;4.5147499792332;5.59549997766062;6.871;10.23;1.00111369654167;9100
"d_Sc_pred[10,15]";6.1845281;2.12798232190695;2.93797499585084;4.665;5.87;7.37224998728397;11.11;1.00102701621324;19000
"d_Sc_pred[10,16]";7.9093835;2.4531138665398;4.02977475467958;6.176;7.60649998356669;9.304;13.59;1.00106174385724;13000
"d_Sc_pred[10,17]";6.38658365;1.951043498987;3.28497499628921;4.993;6.133;7.485;10.86;1.00095614388065;20000
"d_Sc_pred[10,18]";7.01356425;2.13369892750303;3.67297499668127;5.498;6.756;8.22324998859986;11.96;1.00097161548882;20000
"d_Sc_pred[10,19]";7.6842355;2.28581339476422;4.02797499697381;6.06;7.41849998315023;8.983;12.91;1.00095436126883;20000
"d_Sc_pred[10,20]";14.09173345;4.55718008141173;6.99194999302643;10.86;13.47;16.68;24.700249950671;1.00129773888942;4300
"d_Sc_pred[10,21]";9.29718845;2.73310744032331;4.86794998998291;7.354;8.954;10.86;15.6;1.00162511277892;2200
"d_Sc_pred[10,22]";7.464758;2.3095630812596;3.803;5.79;7.173;8.801;12.7902499047597;1.00110954028022;9300
"d_Sc_pred[10,23]";23.2257542;6.93671428889346;12.1597498997196;18.21;22.41;27.28;38.9104998747532;1.00109097909748;11000
"d_Sc_pred[10,24]";7.14239885;2.18836833839002;3.68497499669208;5.574;6.855;8.3882499888241;12.18;1.0010266386599;19000
"d_Sc_pred[11,1]";8.76338165;3.14535714466126;4.03897499698205;6.50274998558228;8.301;10.48;16.29;1.00101895231182;20000
"d_Sc_pred[11,2]";18.7248272;6.22642244044367;9.23797499868063;14.28;17.85;22.3;33.1602499632536;1.00118476531645;6400
"d_Sc_pred[11,3]";5.48604625;1.88286940228743;2.627;4.151;5.21349997602378;6.499249985576;9.94307498897055;1.00101460483632;20000
"d_Sc_pred[11,4]";14.04834675;3.8606223163433;7.83294999377529;11.31;13.62;16.29;22.7002499463261;1.00146615443283;2900
"d_Sc_pred[11,5]";8.2788143;2.66822490506755;4.163;6.385;7.91649998421019;9.759;14.55;1.00141113107651;3200
"d_Sc_pred[11,6]";5.0358225;1.83376281849575;2.26397499461526;3.7157499747673;4.771;6.056;9.38904999480848;1.00127385050618;4600
"d_Sc_pred[11,7]";12.18105305;4.90077704232876;4.95397499753954;8.663;11.34;14.81;23.81;1.00119755949655;6000
"d_Sc_pred[11,8]";19.2667883;5.38134298011162;10.46;15.45;18.694999331372;22.4;31.4807496517829;1.00160579314698;2900
"d_Sc_pred[11,9]";2.29817315;0.871395423201922;1.01097498793725;1.678;2.162;2.764;4.35907497484793;1.00103682427638;17000
"d_Sc_pred[11,10]";16.34517275;4.26511587426162;9.37892498830253;13.32;15.85;18.85;26.1202499533521;1.00134448331854;3800
"d_Sc_pred[11,11]";8.44928275;3.02972449703415;4.021;6.32;7.958;10.02;15.6102499219579;1.00108010892321;11000
"d_Sc_pred[11,12]";16.7467412;4.50805436324027;9.40494999481586;13.54;16.25;19.39;27.0502499549555;1.00096982063119;20000
"d_Sc_pred[11,13]";12.3250733;3.66654002546202;6.56694999257503;9.735;11.84;14.38;20.660249941028;1.00134509642281;3800
"d_Sc_pred[11,14]";14.65432235;3.96699767201431;8.24697499852207;11.84;14.2;16.96;23.5602499482848;1.00127218020632;5500
"d_Sc_pred[11,15]";16.1107175;4.71121483222253;8.60887496459472;12.76;15.49;18.78;26.89;1.00102344957479;20000
"d_Sc_pred[11,16]";24.15430635;6.13042290825449;13.93;19.89;23.56;27.73;37.93;1.0013366072958;3900
"d_Sc_pred[11,17]";17.83179645;4.64542644039899;10.1597498799665;14.52;17.34;20.54;28.4002499570962;1.00157111744066;2400
"d_Sc_pred[11,18]";13.5836499;3.62418270806606;7.74297499842586;11.06;13.16;15.64;21.89;1.00162946593135;2200
"d_Sc_pred[11,19]";20.7280569;5.10801081127329;12.37;17.12;20.16;23.74;32.4302499624267;1.00100546100662;20000
"d_Sc_pred[11,20]";23.1682763;6.69287611521332;12.5997499032232;18.43;22.31;26.9724996524667;38.76;1.0010566958166;14000
"d_Sc_pred[11,21]";21.3784859;5.28096302504806;12.6397499035297;17.67;20.86;24.47;33.27;1.00123010028693;5300
"d_Sc_pred[11,22]";11.66224055;3.34037943198421;6.37892498279958;9.301;11.25;13.56;19.46;1.00104206564611;16000
"d_Sc_pred[11,23]";48.158832;12.5283435156184;27.7197499560231;39.34;46.68;55.57;76.4702499840637;1.00127221387054;4900
"d_Sc_pred[11,24]";14.9637898;3.97687685268114;8.47897499856251;12.14;14.56;17.23;24.02;1.00215211673156;2300
"d_Sc_pred[12,1]";5.4392893;2.13070522579813;2.381;3.941;5.079;6.54;10.55;1.00096291737108;20000
"d_Sc_pred[12,2]";12.71038545;4.57591522592869;5.93397499794593;9.437;12;15.21;23.7;1.00095005813665;20000
"d_Sc_pred[12,3]";4.350280675;1.58084408648112;1.995;3.231;4.11249996960486;5.196;8.122;1.00098247007586;20000
"d_Sc_pred[12,4]";9.0881558;2.80288556448542;4.70594998963799;7.12474998684103;8.725;10.67;15.73;1.00159416992482;4500
"d_Sc_pred[12,5]";7.35669485;2.54210026181513;3.486;5.544;6.99;8.743;13.2802499082721;1.00124334350165;5100
"d_Sc_pred[12,6]";4.86722965;1.92195747723541;2.029;3.487;4.562;5.912;9.45304999484362;1.00125678009898;4900
"d_Sc_pred[12,7]";11.44982405;5.03370806335995;4.23094998847431;7.86074998807315;10.55;14.15;23.64;1.00140924543884;3300
"d_Sc_pred[12,8]";11.1186094;3.5182941890825;5.638;8.62;10.64;13.08;19.3402499370044;1.00110701706853;9500
"d_Sc_pred[12,9]";2.62921586;1.07696733690382;1.084;1.863;2.44;3.206;5.20902499766059;1.00125649164723;4900
"d_Sc_pred[12,10]";11.85041505;3.47031203789595;6.403;9.40374999003022;11.4149989049496;13.81;19.9002499387765;1.00170307578026;2000
"d_Sc_pred[12,11]";7.65990105;2.87847039247391;3.508;5.643;7.19249998262078;9.155;14.57;1.00109391306678;10000
"d_Sc_pred[12,12]";14.1301566;4.17203613920754;7.56997499838989;11.2;13.5949990805443;16.44;23.81;1.00146463965625;2900
"d_Sc_pred[12,13]";9.08308125;2.94404178036737;4.61087493387439;7.002;8.671;10.68;15.96;1.00108402712954;11000
"d_Sc_pred[12,14]";12.4687661;3.68213959050835;6.59797499815266;9.865;12.02;14.55;21.06;1.00139367314015;3400
"d_Sc_pred[12,15]";10.80447085;3.50283215127478;5.47697499777452;8.32674998874066;10.29;12.75;19.2202499366112;1.00124421176939;5100
"d_Sc_pred[12,16]";12.0227078;3.54284220086955;6.41797499810085;9.52574999015791;11.55;14.03;20.1902499396556;1.00147042268701;2900
"d_Sc_pred[12,17]";11.7213576;3.46589362201903;6.294;9.248;11.27;13.66;19.84;1.00104971948734;15000
"d_Sc_pred[12,18]";10.9076119;3.17086625136059;5.92397499794246;8.658;10.4949988089566;12.69;18.29;1.00178254658878;1800
"d_Sc_pred[12,19]";16.26833165;4.42602595508048;9.20989997882131;13.14;15.73;18.74;26.62;1.00123817769923;5200
"d_Sc_pred[12,20]";14.0964283;4.58366482701576;7.14294999317388;10.81;13.47;16.67;24.9702499512043;1.00100485285834;20000
"d_Sc_pred[12,21]";14.4359238;4.07767588881538;7.9419249861855;11.57;13.93;16.7;23.86;1.00107570466179;12000
"d_Sc_pred[12,22]";13.1105776;3.8280325663903;7.09997499828329;10.4;12.64;15.29;21.9204997777338;1.00095256308335;20000
"d_Sc_pred[12,23]";25.7064729;7.67034179451136;13.6397499106057;20.25;24.7;29.97;43.49;1.00111667929068;8900
"d_Sc_pred[12,24]";11.3113386;3.32174809426755;6.003;8.972;10.9;13.18;19.0102499359112;1.00150701465428;4300
"d_Sc_pred[13,1]";6.53857975;2.46176361993713;2.917;4.781;6.13949997964004;7.857;12.4802499023952;1.00114276413258;7700
"d_Sc_pred[13,2]";10.3136609;3.68617453323166;4.8459749974847;7.66974998777612;9.76349998719721;12.3;19.14;1.00097307078023;20000
"d_Sc_pred[13,3]";6.4033983;2.23482787951101;2.97994998363371;4.79774998045823;6.084;7.666;11.58;1.00098024869577;20000
"d_Sc_pred[13,4]";9.4854663;2.85853255938846;4.95;7.46174998743536;9.132;11.1;16.03;1.0014874002135;2800
"d_Sc_pred[13,5]";7.2606351;2.45788490964476;3.46797499648506;5.51474998299911;6.927;8.593;13.0002499062974;1.00123242955975;5500
"d_Sc_pred[13,6]";5.336127865;2.10327688532819;2.23487486347338;3.826;5.007;6.484;10.3;1.00108878764966;11000
"d_Sc_pred[13,7]";8.94072765;3.77200089818577;3.55897499657495;6.246;8.266;10.91;18.0802499326158;1.00109102643558;11000
"d_Sc_pred[13,8]";12.208443;3.70621670214562;6.31587495173426;9.57874999021237;11.75;14.35;20.71;1.00120704368306;5800
"d_Sc_pred[13,9]";2.34807767;0.929092082382176;0.997092498899717;1.683;2.196;2.842;4.56902499733295;1.00100624726817;20000
"d_Sc_pred[13,10]";10.90211;3.11542160925133;5.968949991831;8.668;10.54;12.7;18.08;1.00100642129014;20000
"d_Sc_pred[13,11]";7.82113525;2.89069590081644;3.62;5.794;7.355;9.286;14.7502499174097;1.00099657164444;20000
"d_Sc_pred[13,12]";13.76068845;3.98413088798965;7.38292498513926;10.96;13.29;16;23.1002499472553;1.00100153642326;20000
"d_Sc_pred[13,13]";9.7707794;3.09514152156045;5.0059749975651;7.56174998760153;9.347;11.52;16.9702499282099;1.0010433651349;16000
"d_Sc_pred[13,14]";7.7349926;2.36435831636359;4.06397499700062;6.06774998454861;7.442;9.051;13.25;1.00138140421002;3500
"d_Sc_pred[13,15]";8.91902905;2.91414812179647;4.469;6.841;8.51549998532088;10.53;15.8202499229935;1.00095737809476;20000
"d_Sc_pred[13,16]";12.47897045;3.61358268571069;6.75194999277851;9.90274999053262;12.04;14.54;20.73;1.00114654410426;7600
"d_Sc_pred[13,17]";12.26185915;3.48791858639426;6.68597499817698;9.81774999045065;11.83;14.26;20.3202499400415;1.00142148035463;3200
"d_Sc_pred[13,18]";11.00410115;3.1402549429583;6.01297499797292;8.789;10.57;12.82;18.22;1.00129599860946;4300
"d_Sc_pred[13,19]";15.0804877;4.01894480186214;8.59789997731336;12.23;14.6;17.4;24.0702499493802;1.00124047639669;5100
"d_Sc_pred[13,20]";16.75759835;5.20510241394771;8.64477488572994;13.06;16.01;19.7;28.9207496209797;1.00099100230348;20000
"d_Sc_pred[13,21]";18.98621935;5.05480830938106;10.77;15.4;18.43;21.91;30.3602499598654;1.0015182376477;2600
"d_Sc_pred[13,22]";11.79832445;3.46993785104528;6.35497499808202;9.34074998996298;11.33;13.76;19.8;1.00095632368463;20000
"d_Sc_pred[13,23]";39.205052;10.9927341797905;21.4494997725877;31.3774997011873;37.96;45.6;64.3707498296506;1.0013445908696;3800
"d_Sc_pred[13,24]";10.36884635;2.98552235183851;5.61;8.243;10;12.0824992242984;17.14;1.00116516606866;6900
"d_Sc_pred[14,1]";12.407332;4.23362783450648;5.92292498147491;9.413;11.83;14.8;22.18;1.00105392046661;14000
"d_Sc_pred[14,2]";19.43318695;6.19773397761816;9.83992498885066;15;18.58;22.91;34.12;1.00124182234819;5100
"d_Sc_pred[14,3]";8.1569572;2.61925965567092;4.17197499707828;6.296;7.801;9.59624999023089;14.37;1.00097481970257;20000
"d_Sc_pred[14,4]";13.9238066;3.75923218667431;7.8879749984548;11.26;13.47;16.07;22.5504997839398;1.0013512428842;3700
"d_Sc_pred[14,5]";11.17257145;3.45134904798217;5.794;8.755;10.7;13.06;19.2802499368084;1.00116662114083;6900
"d_Sc_pred[14,6]";9.51729805;3.24390302682718;4.40492497508815;7.16774998691997;9.10549998627203;11.42;16.98;1.00116997368774;6800
"d_Sc_pred[14,7]";20.082418;7.69458968858638;8.495;14.59;18.94;24.25;38.2502499681427;1.0013029157128;4200
"d_Sc_pred[14,8]";24.6686482;6.44248483088448;14.05;20.12;23.94;28.4624996706578;39.0402499687873;1.00134366003987;3800
"d_Sc_pred[14,9]";3.682280555;1.31122561691012;1.686;2.743;3.49;4.41;6.75517491165351;1.00127355995189;4600
"d_Sc_pred[14,10]";26.3004269;6.39565544505682;15.68;21.78;25.64;30.02;40.73;1.0012469794528;5000
"d_Sc_pred[14,11]";12.0146503;4.16752267153651;5.88697499792953;9.093;11.36;14.17;21.9302499444421;1.00126641148866;4700
"d_Sc_pred[14,12]";32.818696;7.91449193749766;19.5097499375109;27.31;32.03;37.6324997509023;50.4202499758312;1.00136435784119;3600
"d_Sc_pred[14,13]";11.50610365;3.43462918842628;6.203;9.06;11.03;13.42;19.5802499377763;1.00096688113892;20000
"d_Sc_pred[14,14]";16.35274205;4.30563422176273;9.4498749677467;13.32;15.82;18.7624995004219;26.24;1.00113103388749;8200
"d_Sc_pred[14,15]";29.89385795;7.85641161940033;16.93;24.32;29.1;34.4224997276754;47.65;1.00136802686264;3600
"d_Sc_pred[14,16]";21.7365348;5.42172388257479;12.88;17.92;21.13;24.9;34.0202499641824;1.0012913309083;4400
"d_Sc_pred[14,17]";17.13818055;4.40782811991217;9.96189998042044;14.04;16.63;19.66;27.24;1.00140593564828;3300
"d_Sc_pred[14,18]";29.6326525;6.96371605152781;18.12;24.75;28.93;33.73;45.3802499731473;1.00251622895703;4200
"d_Sc_pred[14,19]";35.6582215;7.94386755198763;22.4597499457209;30.06;34.86;40.3;53.6704999091894;1.00111519675717;9000
"d_Sc_pred[14,20]";41.023573;10.9411845775341;23.1294997891147;33.22;39.8;47.47;65.89;1.00107888046464;12000
"d_Sc_pred[14,21]";30.4591075;7.0752733596024;18.6;25.43;29.81;34.71;46.2604998946473;1.00132987310644;3900
"d_Sc_pred[14,22]";20.8927978;5.27779127807778;12.2997499008616;17.15;20.32;23.94;32.96;1.00100171075351;20000
"d_Sc_pred[14,23]";63.65337;15.842422977922;37.5897499675721;52.4;61.9149997981103;72.83;99.66;1.00123319836503;5300
"d_Sc_pred[14,24]";19.76459;4.91622959780897;11.63;16.28;19.27;22.6;30.95;1.00122081524041;5500
